"subject_id","lang_comm","gender","age_in_years","age_in_months","parent_edu_level","test_order","block","test_part","language","condition","trial_index","stimulus","button_correct","button_selected","rt","accuracy","missing_LEQ","exclude_preterm","exclude_language_problem","exclude_incomplete","exclude_parent","global_exposure_eng","global_exposure_fr","global_exposure_sp","global_exposure_other","comprehension_proficiency_eng","comprehension_proficiency_fr","comprehension_proficiency_sp"
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","english","familiar",1,"sound/familiar_spoon_5s.mp3","spoon","spoon",1600,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","english","familiar",2,"sound/familiar_cookie_5s.mp3","cookie","cookie",3579,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","english","familiar",3,"sound/familiar_nose_5s.mp3","nose","nose",2048,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","english","familiar",4,"sound/familiar_key_5s.mp3","key","key",1421,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","english","familiar",5,"sound/familiar_doggy_5s.mp3","doggy","doggy",680,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","english","familiar",6,"sound/familiar_book_5s.mp3","book","book",1880,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","french","familiar",7,"sound/familiar_poupee_5s.mp3","doll","doll",3040,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","french","familiar",8,"sound/familiar_chat_5s.mp3","kitty","kitty",2069,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","french","familiar",9,"sound/familiar_main_5s.mp3","hand","hand",1216,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","french","familiar",10,"sound/familiar_pied_5s.mp3","foot","foot",1760,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","french","familiar",11,"sound/familiar_chaise_5s.mp3","chair","chair",960,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","familiar","fam_test","french","familiar",12,"sound/familiar_bouche_5s.mp3","mouth","mouth",1181,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",1,"sound/learning_gasser_here.mp3","Gasser_Cantait_Sasco","",2440,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",2,"sound/learning_cantait_voici.mp3","Gasser_Cantait_Sasco","",2680,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",3,"sound/learning_gasser_look.mp3","Gasser_Cantait_Sasco","",1000,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",4,"sound/learning_cantait_regarde.mp3","Gasser_Cantait_Sasco","",2099,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",5,"sound/learning_gasser_look.mp3","Gasser_Cantait_Sasco","",3000,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",6,"sound/learning_cantait_regarde.mp3","Gasser_Cantait_Sasco","",1280,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",7,"sound/learning_waydle_here.mp3","Waydle_Sidon_Delvo","",1021,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",8,"sound/learning_sidon_voici.mp3","Waydle_Sidon_Delvo",NA,NA,NA,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",9,"sound/learning_waydle_look.mp3","Waydle_Sidon_Delvo","",2021,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",10,"sound/learning_sidon_regarde.mp3","Waydle_Sidon_Delvo","",2960,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",11,"sound/learning_waydle_here.mp3","Waydle_Sidon_Delvo","",920,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_learn","english-french","immediate_translation",12,"sound/learning_sidon_voici.mp3","Waydle_Sidon_Delvo","",899,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","english","immediate_translation",1,"sound/test_waydle_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",3280,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","english","immediate_translation",2,"sound/test_gasser_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",680,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","english","immediate_translation",3,"sound/test_gasser_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",1040,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","english","immediate_translation",4,"sound/test_waydle_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",1541,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","english","immediate_translation",5,"sound/test_waydle_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",2600,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","english","immediate_translation",6,"sound/test_gasser_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",821,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","french","immediate_translation",7,"sound/test_cantait_5s.mp3","Gasser_Cantait_Sasco",NA,NA,NA,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","french","immediate_translation",8,"sound/test_sidon_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",3648,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","french","immediate_translation",9,"sound/test_sidon_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",2000,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","french","immediate_translation",10,"sound/test_cantait_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",9440,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","french","immediate_translation",11,"sound/test_cantait_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",320,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block1","nov_test","french","immediate_translation",12,"sound/test_sidon_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",941,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","english","one_language_at_a_time",1,"sound/learning_tulver_look.mp3","Tulver_Donquete_Pifa","",1259,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","english","one_language_at_a_time",2,"sound/learning_tulver_here.mp3","Tulver_Donquete_Pifa","",2779,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","english","one_language_at_a_time",3,"sound/learning_tulver_here.mp3","Tulver_Donquete_Pifa","",880,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","french","one_language_at_a_time",4,"sound/learning_donquete_regarde.mp3","Tulver_Donquete_Pifa","",1019,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","french","one_language_at_a_time",5,"sound/learning_donquete_voici.mp3","Tulver_Donquete_Pifa","",1120,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","french","one_language_at_a_time",6,"sound/learning_donquete_regarde.mp3","Tulver_Donquete_Pifa","",1520,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","english","one_language_at_a_time",7,"sound/learning_blicket_look.mp3","Blicket_Puismenne_Kina","",1080,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","english","one_language_at_a_time",8,"sound/learning_blicket_here.mp3","Blicket_Puismenne_Kina","",680,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","english","one_language_at_a_time",9,"sound/learning_blicket_look.mp3","Blicket_Puismenne_Kina","",1739,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","french","one_language_at_a_time",10,"sound/learning_puismenne_voici.mp3","Blicket_Puismenne_Kina","",781,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","french","one_language_at_a_time",11,"sound/learning_puismenne_voici.mp3","Blicket_Puismenne_Kina","",2899,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_learn","french","one_language_at_a_time",12,"sound/learning_puismenne_regarde.mp3","Blicket_Puismenne_Kina","",1101,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","english","one_language_at_a_time",1,"sound/test_blicket_5s.mp3","Blicket_Puismenne_Kina","Tulver_Donquete_Pifa",2520,0,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","english","one_language_at_a_time",2,"sound/test_tulver_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",7280,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","english","one_language_at_a_time",3,"sound/test_blicket_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",640,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","english","one_language_at_a_time",4,"sound/test_blicket_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",781,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","english","one_language_at_a_time",5,"sound/test_tulver_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",541,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","english","one_language_at_a_time",6,"sound/test_tulver_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",299,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","french","one_language_at_a_time",7,"sound/test_donquete_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",4120,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","french","one_language_at_a_time",8,"sound/test_puismenne_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",1360,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","french","one_language_at_a_time",9,"sound/test_puismenne_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",541,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","french","one_language_at_a_time",10,"sound/test_donquete_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",739,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","french","one_language_at_a_time",11,"sound/test_donquete_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",3600,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE03","French-English","Female",4.84325804243669,58.1190965092402,"Attestation of College Studies (AÉC)","en_it","block2","nov_test","french","one_language_at_a_time",12,"sound/test_puismenne_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",821,1,0,0,0,0,0,20,68,NA,2,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","english","familiar",1,"sound/familiar_spoon_5s.mp3","spoon","spoon",2645,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","english","familiar",2,"sound/familiar_cookie_5s.mp3","cookie","key",1843,0,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","english","familiar",3,"sound/familiar_nose_5s.mp3","nose","nose",5573,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","english","familiar",4,"sound/familiar_key_5s.mp3","key","key",3197,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","english","familiar",5,"sound/familiar_doggy_5s.mp3","doggy","doggy",715,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","english","familiar",6,"sound/familiar_book_5s.mp3","book","book",1947,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","french","familiar",7,"sound/familiar_poupee_5s.mp3","doll","doll",7376,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","french","familiar",8,"sound/familiar_chat_5s.mp3","kitty","kitty",941,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","french","familiar",9,"sound/familiar_main_5s.mp3","hand","hand",2005,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","french","familiar",10,"sound/familiar_pied_5s.mp3","foot","foot",2027,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","french","familiar",11,"sound/familiar_chaise_5s.mp3","chair","chair",6339,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","familiar","fam_test","french","familiar",12,"sound/familiar_bouche_5s.mp3","mouth","mouth",1213,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",1,"sound/learning_gasser_here.mp3","Gasser_Cantait_Sasco","",3979,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",2,"sound/learning_cantait_voici.mp3","Gasser_Cantait_Sasco","",2651,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",3,"sound/learning_gasser_look.mp3","Gasser_Cantait_Sasco","",7019,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",4,"sound/learning_cantait_regarde.mp3","Gasser_Cantait_Sasco","",2051,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",5,"sound/learning_gasser_look.mp3","Gasser_Cantait_Sasco","",2267,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",6,"sound/learning_cantait_regarde.mp3","Gasser_Cantait_Sasco","",2597,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",7,"sound/learning_waydle_here.mp3","Waydle_Sidon_Delvo","",155,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",8,"sound/learning_sidon_voici.mp3","Waydle_Sidon_Delvo","",1123,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",9,"sound/learning_waydle_look.mp3","Waydle_Sidon_Delvo","",2355,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",10,"sound/learning_sidon_regarde.mp3","Waydle_Sidon_Delvo","",693,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",11,"sound/learning_waydle_here.mp3","Waydle_Sidon_Delvo","",2629,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_learn","english-french","immediate_translation",12,"sound/learning_sidon_voici.mp3","Waydle_Sidon_Delvo","",907,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","english","immediate_translation",1,"sound/test_waydle_5s.mp3","Waydle_Sidon_Delvo","Gasser_Cantait_Sasco",6296,0,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","english","immediate_translation",2,"sound/test_gasser_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",6323,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","english","immediate_translation",3,"sound/test_gasser_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",864,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","english","immediate_translation",4,"sound/test_waydle_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",5133,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","english","immediate_translation",5,"sound/test_waydle_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",9859,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","english","immediate_translation",6,"sound/test_gasser_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",5848,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","french","immediate_translation",7,"sound/test_cantait_5s.mp3","Gasser_Cantait_Sasco",NA,NA,NA,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","french","immediate_translation",8,"sound/test_sidon_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",6683,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","french","immediate_translation",9,"sound/test_sidon_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",6091,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","french","immediate_translation",10,"sound/test_cantait_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",6248,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","french","immediate_translation",11,"sound/test_cantait_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",2915,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block1","nov_test","french","immediate_translation",12,"sound/test_sidon_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",1341,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block2","nov_learn","english","one_language_at_a_time",1,"sound/learning_blicket_look.mp3","Blicket_Puismenne_Kina","",7992,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block2","nov_learn","english","one_language_at_a_time",2,"sound/learning_blicket_here.mp3","Blicket_Puismenne_Kina","",2923,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block2","nov_learn","english","one_language_at_a_time",3,"sound/learning_blicket_look.mp3","Blicket_Puismenne_Kina","",416,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block2","nov_learn","french","one_language_at_a_time",4,"sound/learning_puismenne_voici.mp3","Blicket_Puismenne_Kina","",1811,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block2","nov_learn","french","one_language_at_a_time",5,"sound/learning_puismenne_voici.mp3","Blicket_Puismenne_Kina","",3723,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
"FE10","French-English","Female",3.10198494182067,37.223819301848,"College Certificate/Diploma","en_it","block2","nov_learn","french","one_language_at_a_time",6,"sound/learning_puismenne_regarde.mp3","Blicket_Puismenne_Kina","",2253,1,0,0,0,0,0,50,50,NA,NA,8,10,NA
